,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_ccp_alpha,param_max_depth,param_max_features,param_min_impurity_decrease,param_min_samples_leaf,param_n_estimators,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,split5_train_r2,split6_train_r2,split7_train_r2,split8_train_r2,split9_train_r2,mean_train_r2,std_train_r2,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,split5_test_neg_mean_absolute_error,split6_test_neg_mean_absolute_error,split7_test_neg_mean_absolute_error,split8_test_neg_mean_absolute_error,split9_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_train_neg_mean_absolute_error,split1_train_neg_mean_absolute_error,split2_train_neg_mean_absolute_error,split3_train_neg_mean_absolute_error,split4_train_neg_mean_absolute_error,split5_train_neg_mean_absolute_error,split6_train_neg_mean_absolute_error,split7_train_neg_mean_absolute_error,split8_train_neg_mean_absolute_error,split9_train_neg_mean_absolute_error,mean_train_neg_mean_absolute_error,std_train_neg_mean_absolute_error
167,1.088102031,0.009632357,0.062357497,0.008061037,TRUE,0.01,13,0.3,0.01,3,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 0.3, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 3, 'n_estimators': 800}",0.159406434,0.4665846,0.541195784,0.561475105,0.479270828,0.451789924,0.551722706,0.352102785,0.326184679,0.363722409,0.425345525,0.11956171,117,0.732895101,0.711908666,0.708838667,0.711353772,0.723302662,0.710600344,0.712989251,0.717444523,0.716195925,0.71602927,0.716155818,0.006844621,-7.691010447,-7.831695359,-6.33132353,-7.507466417,-7.785874329,-8.066541947,-7.319132865,-11.73528846,-9.111110119,-8.567119867,-8.194656334,1.370926285,110,-5.63526415,-5.745839988,-5.948484541,-5.908678575,-5.753268865,-5.732511004,-5.960382813,-5.494926169,-5.718847501,-5.778540668,-5.767674428,0.136403063
168,1.335315609,0.010930719,0.062719059,0.00882486,TRUE,0.01,13,0.5,0,1,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'n_estimators': 800}",-0.006717678,0.580758099,0.6614165,0.502267846,0.458460652,0.514352512,0.589624746,0.335560675,0.353805632,0.55205346,0.454158244,0.181498538,44,0.933737737,0.922862829,0.92426642,0.92803142,0.929256405,0.927579458,0.922320282,0.929443869,0.92180501,0.925309633,0.926461306,0.003623428,-8.298399796,-6.520866286,-4.9040642,-6.885964927,-7.523328871,-6.880005331,-5.993820418,-10.79094659,-8.599678421,-7.309027431,-7.370610227,1.525590275,16,-2.679091368,-2.805680543,-2.855833633,-2.754075946,-2.693891282,-2.741377163,-2.945362953,-2.608370535,-2.83537257,-2.785084186,-2.770414018,0.092274543
169,1.215572381,0.013176934,0.061987329,0.005274379,TRUE,0.01,13,0.5,0,2,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'n_estimators': 800}",0.074887754,0.533509353,0.63580248,0.598142885,0.509863242,0.512183276,0.55071124,0.343857584,0.311834159,0.467396068,0.453818804,0.15882626,45,0.857602136,0.831793925,0.834339656,0.840454709,0.845589304,0.836179302,0.838747831,0.837992443,0.835601474,0.832646809,0.839094759,0.007253132,-7.763349642,-7.013025117,-5.475198675,-6.701027481,-7.094047558,-7.216343468,-6.696010131,-11.25213681,-9.021559586,-7.930393886,-7.616309235,1.49599358,36,-3.855662746,-4.101433903,-4.239848859,-4.140421101,-4.009461261,-4.102362635,-4.22800381,-3.899870973,-4.061399502,-4.118556018,-4.075702081,0.118938725
170,1.165015912,0.00785021,0.069172502,0.024862979,TRUE,0.01,13,0.5,0,3,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'n_estimators': 800}",0.141867879,0.493895215,0.546030317,0.587950149,0.520001989,0.471049692,0.523411845,0.325019708,0.277873805,0.398259456,0.428536006,0.133856072,105,0.781025103,0.7550417,0.754161087,0.759410732,0.765847712,0.752189156,0.760180679,0.763494009,0.759230816,0.757430877,0.760801187,0.007805758,-7.399847627,-7.32944292,-6.130803802,-6.99771613,-7.166586622,-7.663885334,-7.08206129,-11.92139988,-9.427324952,-8.217502052,-7.933657061,1.561293895,66,-4.943240563,-5.100830413,-5.269436562,-5.214611436,-5.074138162,-5.147044983,-5.299870397,-4.851537067,-5.074200782,-5.1501666,-5.112507696,0.131377575
171,1.287246704,0.009345197,0.063474989,0.00587907,TRUE,0.01,13,0.5,0.01,1,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 0.5, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 1, 'n_estimators': 800}",0.009794133,0.572258968,0.670602361,0.490270787,0.461885335,0.511377942,0.566912337,0.342158766,0.368279989,0.53445942,0.452800004,0.173768666,48,0.934176705,0.919745459,0.923456754,0.928800194,0.930849867,0.926937187,0.925063435,0.926313947,0.92244598,0.923231099,0.926102063,0.004072541,-8.240810075,-6.756848054,-4.812971307,-7.029134841,-7.588184665,-6.900762495,-6.255844294,-10.82313028,-8.474466079,-7.445195576,-7.432734766,1.496937992,17,-2.674828545,-2.824479166,-2.873318892,-2.768982808,-2.703233286,-2.7487483,-2.944027851,-2.669508826,-2.775255566,-2.832794731,-2.781517797,0.084047138
172,1.201208091,0.009264862,0.060437179,0.00581308,TRUE,0.01,13,0.5,0.01,2,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 0.5, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'n_estimators': 800}",0.05757731,0.547807717,0.625455968,0.587572647,0.494804813,0.503468498,0.543320062,0.338551292,0.283088389,0.477764601,0.44594113,0.163625903,65,0.858225678,0.831984851,0.835413275,0.842525594,0.844850491,0.840430754,0.838744167,0.835866965,0.832361071,0.829743578,0.839014642,0.007874291,-7.788426829,-6.879251664,-5.401459291,-6.794856611,-7.13087819,-7.278537803,-6.706339349,-11.32646025,-9.174862682,-7.84933684,-7.633040951,1.535474287,38,-3.838583725,-4.102113838,-4.193388221,-4.104947564,-4.014959514,-4.061570332,-4.26003421,-3.923105204,-4.09248458,-4.187690126,-4.077887732,0.120646895
173,1.169793367,0.017039005,0.060151625,0.005640358,TRUE,0.01,13,0.5,0.01,3,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 0.5, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 3, 'n_estimators': 800}",0.106256434,0.485838182,0.556036017,0.566452273,0.506459547,0.469295607,0.522492102,0.333545356,0.266518983,0.398727423,0.421162192,0.139500374,125,0.780445134,0.748512297,0.753656018,0.761207951,0.764251003,0.749088402,0.757086303,0.763570644,0.757339796,0.756101603,0.759125915,0.008744616,-7.693844307,-7.332244523,-6.139966002,-7.128366296,-7.391487555,-7.778238027,-7.095583551,-11.88144084,-9.453751577,-8.221259042,-8.011618172,1.52391331,73,-4.943981398,-5.14848211,-5.301150277,-5.209112363,-5.152560262,-5.198194506,-5.309387334,-4.846563584,-5.086376897,-5.221886706,-5.141769544,0.140403734
174,1.579846478,0.009748013,0.063760161,0.011423175,TRUE,0.01,13,,0,1,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': None, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'n_estimators': 800}",-0.083240955,0.56922926,0.727888996,0.450154995,0.486065909,0.523193532,0.546881248,0.269241366,0.28065653,0.529072969,0.429914385,0.213400323,100,0.932521445,0.919587725,0.921706669,0.928143813,0.928010963,0.922892658,0.923470255,0.924069582,0.918492906,0.924867858,0.924376387,0.004022162,-8.630749405,-6.830400135,-4.52912266,-7.16300949,-7.665000659,-7.040472907,-6.413634032,-11.58954585,-9.25396579,-7.474112137,-7.659001306,1.77859078,40,-2.719903071,-2.925315762,-2.938504397,-2.770320358,-2.735497021,-2.869377446,-2.98473557,-2.727603432,-2.855052886,-2.864604292,-2.839091423,0.090801655
175,1.39972353,0.014084804,0.079892063,0.026711904,TRUE,0.01,13,,0,2,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': None, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'n_estimators': 800}",0.020889022,0.510808152,0.648562697,0.564634339,0.513151062,0.505363339,0.5297315,0.246940587,0.25728354,0.454641186,0.425200542,0.18057034,118,0.876386071,0.853894975,0.85640211,0.864526482,0.863188569,0.857259027,0.857905606,0.858445328,0.854322157,0.854021851,0.859635218,0.006560011,-7.872757597,-7.054846382,-5.214407216,-7.069226799,-7.115525026,-7.263798192,-6.834640865,-12.15333481,-9.501822159,-7.953384939,-7.803374398,1.770280752,63,-3.600020209,-3.826914723,-3.932439045,-3.767194346,-3.720289425,-3.824012764,-3.968904192,-3.648858716,-3.744134277,-3.886976997,-3.791974469,0.112994344
176,1.333987164,0.012213232,0.062393904,0.005300583,TRUE,0.01,13,,0,3,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': None, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'n_estimators': 800}",0.054307214,0.474453579,0.569786298,0.558523341,0.523726303,0.470561835,0.466752461,0.254460546,0.225507968,0.339447084,0.393752663,0.160826771,169,0.814341773,0.786730948,0.787333186,0.796395415,0.794068984,0.776943971,0.793510889,0.800269635,0.786136525,0.786439774,0.79221711,0.00966683,-7.770555058,-7.362946713,-5.969443853,-7.031573699,-7.134527932,-7.748964289,-7.128618587,-12.39444417,-9.844136483,-8.388920945,-8.077413172,1.728992957,82,-4.488657666,-4.741904541,-4.843048251,-4.739627294,-4.665383215,-4.819162872,-4.848907336,-4.430677678,-4.647841965,-4.788141578,-4.70133524,0.137489013
177,1.50596621,0.01559736,0.066456795,0.012241512,TRUE,0.01,13,,0.01,1,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': None, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 1, 'n_estimators': 800}",-0.062700062,0.546405566,0.703489262,0.46365566,0.496727215,0.523414791,0.570905238,0.264430697,0.288450235,0.536274294,0.43310529,0.205891511,94,0.930702454,0.920387846,0.920064183,0.930221988,0.928850006,0.923430609,0.922658346,0.927933209,0.922700449,0.922143617,0.924909271,0.003875029,-8.512371887,-6.887786977,-4.614777198,-7.177634008,-7.500616383,-6.964964426,-6.025401813,-11.63119511,-9.215660372,-7.366662787,-7.589707096,1.795449917,33,-2.73764354,-2.879011181,-2.94258568,-2.768128861,-2.716496114,-2.853202282,-2.940334187,-2.673147423,-2.796975412,-2.940304007,-2.824782869,0.095193823
178,1.379010844,0.023049801,0.062075996,0.00615457,TRUE,0.01,13,,0.01,2,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': None, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'n_estimators': 800}",0.030476767,0.525478108,0.662724969,0.564823837,0.515081392,0.50077814,0.516377226,0.239663461,0.265295406,0.475774365,0.429647367,0.180619026,101,0.878254073,0.850481771,0.855178294,0.866660092,0.864925156,0.855796029,0.856280931,0.858584446,0.853266346,0.852151359,0.85915785,0.008056242,-7.813865764,-6.939110244,-5.188695532,-6.848680349,-7.175175628,-7.422956094,-6.804316946,-12.28944107,-9.443769869,-7.796459269,-7.772247076,1.812141459,57,-3.552560628,-3.859555087,-3.939877102,-3.735206023,-3.715736461,-3.849615694,-3.977552679,-3.625624495,-3.799895255,-3.882206106,-3.793782953,0.128996932
179,1.319557953,0.009237885,0.059850454,0.006928698,TRUE,0.01,13,,0.01,3,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': None, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 3, 'n_estimators': 800}",0.035554016,0.480530836,0.577678102,0.572406333,0.526354476,0.461040393,0.47183762,0.249957045,0.234051731,0.351900035,0.396131059,0.166633492,165,0.816946805,0.783197378,0.784058984,0.793115015,0.793932571,0.780946583,0.792930394,0.802762701,0.786839203,0.784824243,0.791955388,0.010415622,-7.820536257,-7.266047223,-5.884221897,-7.038993814,-7.200279426,-7.771494194,-6.995267378,-12.42454667,-9.738348829,-8.46505229,-8.060478798,1.745003324,79,-4.507822735,-4.765449966,-4.885580218,-4.766369399,-4.656270048,-4.81237293,-4.841020311,-4.399814829,-4.61833435,-4.819118278,-4.707215306,0.149978798
